_ROW,_FIVETRAN_SYNCED,EXPOSED_,EXPOSED_FILTER,WEIGHT_SET,CONTROL_,EXPOSED_N,LIMITING_FILTER,STATISTICAL_SIGNIFICANCE,FOLDER_NAME,CONTROL_N,LIFT,SID,FILTER,DELTA,METRIC,CONTROL_FILTER,CID,TIMESTAMP,TIMESTAMP_DATE,CHANNEL,METRIC_CLEAN,IS_SIGNIFICANT
2217,2025-12-03 22:52:49.430000000,0.694,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (2/1/25-2/28/25),0.596,1169,Timestamp: 2/1/25-2/28/25,0.979397497,Gender,135,0.164,374821,Male,0.098,DashPass Benefits: Consistently adds valuable perks and benefits for members,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-02-01,2025-02-01,Any,DashPass Benefits: Consistently adds valuable perks and benefits for members,False
42213,2025-12-03 22:52:49.528000000,0.731,XM: 3. TV Exposed,XM: 3. TV (3/1/25 - 3/31/25),0.709,238,Timestamp: 3/1/25-3/31/25,0.3859855,Past Brand Recency - Amazon,182,0.031,374821,Once a week,0.022,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,XM: 3. TV Control,79821,2025-03-01,2025-03-01,Tv,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,False
479,2025-12-03 22:52:49.416000000,0.09,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (2/1/25-2/28/25),0.092,510,Timestamp: 2/1/25-2/28/25,0.029954462,Children in HH,56,-0.017,374821," Yes, age 13-17",-0.002,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-02-01,2025-02-01,Any,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),True
17767,2025-12-03 22:52:49.483000000,0.0,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.0,1,Timestamp: 3/1/25-3/31/25,,Ethnicity,2,0.0,374821,Other,0.0,BA: Is an essential part of my life,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,BA: Is an essential part of my life,False
35693,2025-12-03 22:52:49.516000000,0.24,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.212,963,Timestamp: 4/1/25-6/30/25,0.713000675,Past Brand Usage,352,0.132,374821,Used Competitor but NOT Used DoorDash,0.028,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,False
3858,2025-12-03 22:52:49.438000000,0.345,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (2/1/25-2/28/25),0.422,1584,Timestamp: 2/1/25-2/28/25,0.941451467,Past Brand Usage,151,-0.182,374821,Uber Eats,-0.077,More than Restaurant Aided Awareness: Personal Care & Beauty,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-02-01,2025-02-01,Any,More than Restaurant Aided Awareness: Personal Care & Beauty,False
8414,2025-12-03 22:52:49.454000000,0.381,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.298,425,Timestamp: 4/1/25-4/30/25,,Children in HH,49,0.28,374821," Yes, age 13-17",0.083,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),False
18087,2025-12-03 22:52:49.484000000,0.115,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.134,61,Timestamp: 3/1/25-3/31/25,0.261950261,Gender,67,-0.146,374821,Male,-0.02,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),False
26022,2025-12-03 22:52:49.498000000,0.415,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.328,885,Timestamp: 2/1/25-2/28/25,0.993053943,Gender,312,0.265,374821,Male,0.087,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),False
36013,2025-12-03 22:52:49.517000000,0.551,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.55,216,Timestamp: 2/1/25-2/28/25,0.009883221,Age,168,0.001,374821,45-54,0.001,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,True
32219,2025-12-03 22:52:49.510000000,0.087,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.092,1279,Timestamp: 4/1/25-6/30/25,0.245994284,Children in HH,416,-0.055,374821," Yes, age 13-17",-0.005,DashPass Aided Awareness (DD aware non-users),XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,DashPass Aided Awareness (DD aware non-users),False
34275,2025-12-03 22:52:49.513000000,0.721,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.707,1319,Timestamp: 4/1/25-6/30/25,0.435466539,Past Brand Recency - Amazon,444,0.02,374821,Once a week,0.014,DashPass Benefits Awareness: $0 delivery fees on eligible orders,XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,DashPass Benefits Awareness: $0 delivery fees on eligible orders,False
42112,2025-12-03 22:52:49.528000000,0.438,XM: 3. TV Exposed,XM: 3. TV (3/1/25 - 3/31/25),0.38,160,Timestamp: 3/1/25-3/31/25,0.664009701,Past Brand Recency - Amazon,121,0.15,374821,Less than once a week,0.057,More than Restaurant Aided Awareness: Personal Care & Beauty,XM: 3. TV Control,79821,2025-03-01,2025-03-01,Tv,More than Restaurant Aided Awareness: Personal Care & Beauty,False
21604,2025-12-03 22:52:49.490000000,0.222,XM Combos (Through 6/30): 4. Digital Exposed ONLY,XM: 4. Digital ONLY (4/1/25-6/30/25),0.262,18,Timestamp: 4/1/25-6/30/25,,Ethnicity,13,-0.15,374821,Native American,-0.039,More than Restaurant Consideration: Baby Supplies,XM Combos (Through 6/30): 4. Digital Control ONLY,79821,2025-04-01,2025-04-01,Digital,More than Restaurant Consideration: Baby Supplies,False
39530,2025-12-03 22:52:49.523000000,0.833,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.784,735,Timestamp: 2/1/25-2/28/25,0.972028817,Past Brand Usage,530,0.062,374821,Instacart,0.049,BA MDS: Meets needs,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,BA MDS: Meets needs,False
19728,2025-12-03 22:52:49.487000000,0.333,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.373,87,Timestamp: 3/1/25-3/31/25,0.416101209,Past Brand Usage,83,-0.108,374821,Uber Eats,-0.04,More than Restaurant Aided Awareness: Alcoholic Beverages,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,More than Restaurant Aided Awareness: Alcoholic Beverages,False
4258,2025-12-03 22:52:49.440000000,0.269,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (3/1/25 - 3/31/25),0.202,364,Timestamp: 3/1/25-3/31/25,0.798414015,Age,86,0.33,374821,45-54,0.067,DashPass Worth,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-03-01,2025-03-01,Any,DashPass Worth,False
15841,2025-12-03 22:52:49.476000000,0.133,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.328,45,Timestamp: 2/1/25-2/28/25,,Past Brand Usage,47,-0.593,374821,Used Competitor but NOT Used DoorDash,-0.194,BA: Offers a wide selection of brands or stores across a variety of categories,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,BA: Offers a wide selection of brands or stores across a variety of categories,False
37654,2025-12-03 22:52:49.520000000,1.0,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.602,1,Timestamp: 2/1/25-2/28/25,,Ethnicity,6,0.66,374821,Prefer not to answer,0.398,More than Restaurant Consideration,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,More than Restaurant Consideration,False
20128,2025-12-03 22:52:49.488000000,0.378,XM Combos (Through 6/30): 4. Digital Exposed ONLY,XM: 4. Digital ONLY (4/1/25-6/30/25),0.403,241,Timestamp: 4/1/25-6/30/25,0.378879628,Age,149,-0.062,374821,45-54,-0.025,DashPass Aided Awareness (DD users),XM Combos (Through 6/30): 4. Digital Control ONLY,79821,2025-04-01,2025-04-01,Digital,DashPass Aided Awareness (DD users),False
28063,2025-12-03 22:52:49.502000000,0.837,XM: 2. Social Exposed,XM: 2. Social (3/1/25 - 3/31/25),0.883,203,Timestamp: 3/1/25-3/31/25,0.758000153,Age,139,-0.051,374821,45-54,-0.045,DashPass Aided Awareness,XM: 2. Social Control,79821,2025-03-01,2025-03-01,Social,DashPass Aided Awareness,False
31711,2025-12-03 22:52:49.509000000,0.107,XM: 2. Social Exposed,XM: 2. Social (3/1/25 - 3/31/25),0.077,290,Timestamp: 3/1/25-3/31/25,0.635434041,Past Brand Usage,117,0.383,374821,Used Competitor but NOT Used DoorDash,0.03,More than Restaurant Consideration: Pet Supplies,XM: 2. Social Control,79821,2025-03-01,2025-03-01,Social,More than Restaurant Consideration: Pet Supplies,False
41702,2025-12-03 22:52:49.527000000,0.815,XM: 3. TV Exposed,XM: 3. TV (3/1/25 - 3/31/25),0.748,615,Timestamp: 3/1/25-3/31/25,0.993210059,Ethnicity,523,0.089,374821,White/Caucasian,0.066,BA MDS: Sets trends,XM: 3. TV Control,79821,2025-03-01,2025-03-01,Tv,BA MDS: Sets trends,False
19923,2025-12-03 22:52:49.487000000,0.545,XM Combos (Through 6/30): 4. Digital Exposed ONLY,XM: 4. Digital ONLY (4/1/25-6/30/25),0.448,22,Timestamp: 4/1/25-6/30/25,,Age,29,0.217,374821,18-24,0.097,More than Restaurant Consideration: Prepared Restaurant Food,XM Combos (Through 6/30): 4. Digital Control ONLY,79821,2025-04-01,2025-04-01,Digital,More than Restaurant Consideration: Prepared Restaurant Food,False
37849,2025-12-03 22:52:49.520000000,0.0,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.0,0,Timestamp: 2/1/25-2/28/25,,Gender,1,0.0,374821,I prefer to self identify,0.0,More than Restaurant Consideration: Pet Supplies,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,More than Restaurant Consideration: Pet Supplies,False
7498,2025-12-03 22:52:49.451000000,0.06,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (3/1/25 - 3/31/25),0.135,435,Timestamp: 3/1/25-3/31/25,,Past Brand Recency - Uber Eats,40,-0.558,374821,Once a week,-0.075,Unaided Brand Awareness (Any Mention) - GrubHub,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-03-01,2025-03-01,Any,Unaided Brand Awareness (Any Mention) - GrubHub,False
45989,2025-12-03 22:52:49.534000000,0.5,XM: 3. TV Exposed,XM: 3. TV (4/1/25-6/30/25),0.47,2,Timestamp: 4/1/25-6/30/25,,Gender,2,0.063,374821,Prefer not to answer,0.03,DashPass Benefits: Consistently adds valuable perks and benefits for members,XM: 3. TV Control,79821,2025-04-01,2025-04-01,Tv,DashPass Benefits: Consistently adds valuable perks and benefits for members,False
4271,2025-12-03 22:52:49.440000000,0.437,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (3/1/25 - 3/31/25),0.382,364,Timestamp: 3/1/25-3/31/25,0.642749563,Age,86,0.143,374821,45-54,0.055,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-03-01,2025-03-01,Any,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,False
20202,2025-12-03 22:52:49.488000000,0.322,XM Combos (Through 6/30): 4. Digital Exposed ONLY,XM: 4. Digital ONLY (4/1/25-6/30/25),0.318,345,Timestamp: 4/1/25-6/30/25,0.078776574,Children in HH,299,0.011,374821,No,0.004,DashPass Benefits Awareness: Reduced service fees on eligible orders,XM Combos (Through 6/30): 4. Digital Control ONLY,79821,2025-04-01,2025-04-01,Digital,DashPass Benefits Awareness: Reduced service fees on eligible orders,False
38128,2025-12-03 22:52:49.520000000,0.479,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.478,73,Timestamp: 2/1/25-2/28/25,,Past Brand Recency - Amazon,47,0.003,374821,I did not use in the past 30 days,0.001,Unaided Brand Awareness (Any Mention) - Uber Eats,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,Unaided Brand Awareness (Any Mention) - Uber Eats,False
46063,2025-12-03 22:52:49.534000000,0.283,XM: 3. TV Exposed,XM: 3. TV (4/1/25-6/30/25),0.297,152,Timestamp: 4/1/25-6/30/25,0.222502671,Past Brand Recency - Amazon,186,-0.047,374821,I did not use in the past 30 days,-0.014,Unaided Brand Awareness (Any Mention) - Instacart,XM: 3. TV Control,79821,2025-04-01,2025-04-01,Tv,Unaided Brand Awareness (Any Mention) - Instacart,False
1793,2025-12-03 22:52:49.428000000,0.282,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (2/1/25-2/28/25),0.105,39,Timestamp: 2/1/25-2/28/25,,Ethnicity,10,1.683,374821,Native American,0.177,Unaided Brand Awareness (Any Mention) - Amazon,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-02-01,2025-02-01,Any,Unaided Brand Awareness (Any Mention) - Amazon,False
9728,2025-12-03 22:52:49.458000000,0.583,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.0,36,Timestamp: 4/1/25-4/30/25,,Ethnicity,1,0.0,374821,Native American,0.583,DashPass Benefits Awareness: Discounted rides with Lyft,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,DashPass Benefits Awareness: Discounted rides with Lyft,False
17919,2025-12-03 22:52:49.483000000,0.221,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.263,122,Timestamp: 3/1/25-3/31/25,0.525583587,Gender,99,-0.157,374821,Female,-0.041,Unaided Brand Awareness (First Mention),XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,Unaided Brand Awareness (First Mention),False
25854,2025-12-03 22:52:49.498000000,0.0,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.0,0,Timestamp: 2/1/25-2/28/25,,Ethnicity,0,0.0,374821,White/Caucasian,0.0,DashPass Actions – Talked to others,XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,DashPass Actions – Talked to others,False
2224,2025-12-03 22:52:49.430000000,0.522,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (2/1/25-2/28/25),0.437,1169,Timestamp: 2/1/25-2/28/25,0.938152448,Gender,135,0.194,374821,Male,0.085,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-02-01,2025-02-01,Any,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,False
11004,2025-12-03 22:52:49.461000000,0.337,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.204,323,Timestamp: 4/1/25-4/30/25,,Past Brand Recency - Grubhub,10,0.65,374821,Several times a week,0.133,More than Restaurant Consideration: Health & Medicine,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,More than Restaurant Consideration: Health & Medicine,False
26874,2025-12-03 22:52:49.500000000,0.33,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.256,352,Timestamp: 2/1/25-2/28/25,,Past Brand Recency - Grubhub,27,0.287,374821,Several times a week,0.074,More than Restaurant Consideration: Baby Supplies,XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,More than Restaurant Consideration: Baby Supplies,False
10159,2025-12-03 22:52:49.459000000,0.634,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.614,955,Timestamp: 4/1/25-4/30/25,0.294235058,Gender,93,0.032,374821,Male,0.02,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,False
18094,2025-12-03 22:52:49.484000000,0.541,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.507,61,Timestamp: 3/1/25-3/31/25,0.295488691,Gender,67,0.066,374821,Male,0.034,DashPass Benefits Awareness: Reduced service fees on eligible orders,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,DashPass Benefits Awareness: Reduced service fees on eligible orders,False
26029,2025-12-03 22:52:49.498000000,0.678,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.625,885,Timestamp: 2/1/25-2/28/25,0.909404632,Gender,312,0.084,374821,Male,0.053,DashPass Benefits Awareness: $0 delivery fees on eligible orders,XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,DashPass Benefits Awareness: $0 delivery fees on eligible orders,False
13251,2025-12-03 22:52:49.467000000,0.156,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.103,32,Timestamp: 2/1/25-2/28/25,,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control ",158,0.515,374821,10-19,0.053,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),False
38802,2025-12-03 22:52:49.522000000,0.836,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.824,177,Timestamp: 2/1/25-2/28/25,0.234854906,Past Brand Recency - Grubhub,156,0.015,374821,Several times a week,0.012,DashPass Benefits Awareness: Reduced service fees on eligible orders,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,DashPass Benefits Awareness: Reduced service fees on eligible orders,False
40998,2025-12-03 22:52:49.526000000,0.338,XM: 3. TV Exposed,XM: 3. TV (3/1/25 - 3/31/25),0.289,231,Timestamp: 3/1/25-3/31/25,0.729826184,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control ",211,0.169,374821,10-19,0.049,More than Restaurant Aided Awareness: Flowers,XM: 3. TV Control,79821,2025-03-01,2025-03-01,Tv,More than Restaurant Aided Awareness: Flowers,False
47047,2025-12-03 22:52:49.536000000,0.636,XM: 3. TV Exposed,XM: 3. TV (4/1/25-6/30/25),0.663,264,Timestamp: 4/1/25-6/30/25,0.465734184,Past Brand Recency - Uber Eats,248,-0.04,374821,I did not use in the past 30 days,-0.026,DashPass Benefits Awareness: $0 delivery fees on eligible orders,XM: 3. TV Control,79821,2025-04-01,2025-04-01,Tv,DashPass Benefits Awareness: $0 delivery fees on eligible orders,False
4322,2025-12-03 22:52:49.440000000,0.283,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (3/1/25 - 3/31/25),0.228,675,Timestamp: 3/1/25-3/31/25,0.848373509,Children in HH,166,0.243,374821,No,0.055,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-03-01,2025-03-01,Any,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),False
12257,2025-12-03 22:52:49.464000000,0.327,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.349,107,Timestamp: 2/1/25-2/28/25,0.258715606,Children in HH,103,-0.062,374821,No,-0.022,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,False
20192,2025-12-03 22:52:49.488000000,0.078,XM Combos (Through 6/30): 4. Digital Exposed ONLY,XM: 4. Digital ONLY (4/1/25-6/30/25),0.099,345,Timestamp: 4/1/25-6/30/25,0.649710672,Children in HH,299,-0.211,374821,No,-0.021,DashPass Worth,XM Combos (Through 6/30): 4. Digital Control ONLY,79821,2025-04-01,2025-04-01,Digital,DashPass Worth,False
38118,2025-12-03 22:52:49.520000000,0.466,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.446,73,Timestamp: 2/1/25-2/28/25,,Past Brand Recency - Amazon,47,0.044,374821,I did not use in the past 30 days,0.02,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",False
7357,2025-12-03 22:52:49.451000000,0.039,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (3/1/25 - 3/31/25),0.053,180,Timestamp: 3/1/25-3/31/25,,Past Brand Recency - Uber Eats,60,-0.272,374821,I did not use in the past 30 days,-0.015,DashPass Aided Awareness (DD aware non-users),XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-03-01,2025-03-01,Any,DashPass Aided Awareness (DD aware non-users),False
